ID,Age,Year_Birth,Education,Marital_Status,Income,TotalChildren,Dt_Customer,Recency,TotalSpent,TotalAcceptedCmp,Response,Complain,Country,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
10905,70,1955,Graduation,Together,42586.0,2,2012-10-29,7,252,0,1,0,SP,194,2,56,0,0,0,0,0,0,0,0,5,4,1,6,8
8910,70,1955,Graduation,Together,42586.0,2,2012-10-29,7,252,0,1,0,SP,194,2,56,0,0,0,0,0,0,0,0,5,4,1,6,8
7349,52,1973,Basic,Together,9722.0,1,2012-10-02,7,103,0,1,0,SP,6,17,16,6,16,42,0,0,0,0,0,4,3,1,3,8
7872,50,1975,PhD,Married,86836.0,0,2012-09-12,7,557,3,1,0,SP,179,21,273,0,21,63,1,0,1,0,1,1,6,10,6,5
4290,53,1972,Graduation,Married,30467.0,1,2014-03-19,8,24,0,0,0,CA,1,3,8,2,5,5,0,0,0,0,0,1,1,0,2,7
7408,73,1952,PhD,Married,54549.0,1,2014-03-03,8,233,0,0,0,SA,216,2,6,0,0,9,0,0,0,0,0,2,5,1,4,7
9986,43,1982,Graduation,Together,19444.0,1,2014-02-22,8,54,0,1,0,SA,16,0,23,3,2,10,0,0,0,0,0,3,4,1,2,7
8235,69,1956,Master,Together,69245.0,1,2014-01-24,8,843,0,0,0,SA,428,30,214,80,30,61,0,0,0,0,0,2,6,5,10,3
10949,62,1963,PhD,Divorced,72968.0,0,2013-12-16,8,1958,1,1,0,SP,1092,37,592,145,37,55,1,0,0,0,0,1,5,5,8,3
7284,72,1953,Graduation,Married,48686.0,3,2013-12-04,8,20,0,0,0,SP,10,0,7,2,0,1,0,0,0,0,0,1,1,0,2,8
9529,35,1990,Graduation,Married,73687.0,0,2013-11-28,8,1627,1,1,0,SA,559,153,503,218,13,181,1,0,0,0,0,1,3,9,9,2
9930,81,1944,PhD,Single,82716.0,0,2013-11-05,8,1167,0,0,0,CA,606,148,228,15,148,22,0,0,0,0,0,1,6,8,13,2
10270,44,1981,2n Cycle,Married,35523.0,1,2013-10-03,8,66,0,0,0,GER,11,5,22,12,5,11,0,0,0,0,0,2,3,0,3,7
760,50,1975,PhD,Divorced,60554.0,1,2013-08-09,8,811,0,0,0,SA,588,7,76,110,15,15,0,0,0,0,0,2,8,4,9,6
5519,69,1956,Graduation,Together,64090.0,1,2013-08-07,8,797,0,1,0,SA,316,58,161,76,51,135,0,0,0,0,0,1,6,9,4,5
232,60,1965,Graduation,Single,61559.0,1,2013-07-17,8,530,0,0,0,SP,279,83,88,32,14,34,0,0,0,0,0,1,4,2,10,3
3009,63,1962,PhD,Widow,71670.0,0,2013-07-09,8,1766,3,1,0,SP,1462,16,128,0,0,160,0,1,0,1,1,1,5,3,6,6
6518,74,1951,PhD,Widow,67680.0,1,2013-06-11,8,606,0,0,0,AUS,546,0,48,0,6,6,0,0,0,0,0,1,7,3,8,5
10669,44,1981,Graduation,Married,54386.0,1,2013-05-17,8,470,0,0,0,SP,277,21,64,62,21,25,0,0,0,0,0,2,3,2,10,3
5682,72,1953,PhD,Single,64108.0,1,2013-03-23,8,1099,0,0,0,AUS,948,10,86,13,21,21,0,0,0,0,0,4,6,9,11,5
1570,74,1951,PhD,Together,69702.0,1,2013-02-19,8,1039,0,0,0,SP,664,9,240,50,19,57,0,0,0,0,0,2,7,7,10,4
1497,73,1952,Graduation,Single,47958.0,1,2013-01-19,8,407,0,0,0,SA,268,11,88,15,3,22,0,0,0,0,0,2,6,3,5,5
9723,65,1960,Graduation,Married,67716.0,1,2013-01-10,8,1016,1,0,0,CA,530,142,217,62,9,56,0,0,0,1,0,4,7,4,13,5
7261,54,1971,Graduation,Together,34600.0,2,2013-01-01,8,318,0,1,0,SP,199,33,60,8,3,15,0,0,0,0,0,5,5,2,5,8
2452,54,1971,Graduation,Together,34600.0,2,2013-01-01,8,318,0,1,0,SP,199,33,60,8,3,15,0,0,0,0,0,5,5,2,5,8
5621,56,1969,Graduation,Married,48752.0,2,2012-12-12,8,316,0,1,0,SP,73,57,100,71,15,0,0,0,0,0,0,5,6,1,5,9
10995,37,1988,2n Cycle,Married,15716.0,1,2012-11-12,8,92,0,0,1,SA,16,5,30,8,7,26,0,0,0,0,0,3,3,0,4,8
7373,73,1952,PhD,Divorced,46610.0,2,2012-10-29,8,302,0,1,0,AUS,96,12,96,33,22,43,0,0,0,0,0,6,4,1,6,6
5331,48,1977,Graduation,Married,74985.0,0,2012-09-11,8,1869,0,0,0,GER,587,51,898,247,0,86,0,0,0,0,0,1,3,6,7,2
263,80,1945,PhD,Single,45576.0,0,2014-05-28,9,145,0,1,0,SP,56,19,29,2,14,25,0,0,0,0,0,1,3,1,3,8
4619,80,1945,PhD,Single,113734.0,0,2014-05-28,9,277,0,0,0,SP,6,2,3,1,262,3,0,0,0,0,0,0,27,0,0,1
940,38,1987,Graduation,Single,57100.0,1,2014-05-18,9,311,0,0,0,SA,158,11,99,15,11,17,0,0,0,0,0,2,3,2,7,3
10084,53,1972,Graduation,Married,24434.0,2,2014-05-18,9,50,0,0,0,IND,3,2,8,20,0,17,0,0,0,0,0,2,2,1,2,7
6019,54,1971,PhD,Married,37126.0,1,2014-03-30,9,72,1,1,0,SP,45,3,9,4,4,7,0,0,1,0,0,1,1,2,2,6
1463,67,1958,Graduation,Single,45160.0,2,2014-03-29,9,21,0,0,0,AUS,8,2,5,3,0,3,0,0,0,0,0,1,1,0,2,7
6424,48,1977,Graduation,Together,33178.0,1,2014-01-30,9,49,0,0,0,SP,12,6,2,11,2,16,0,0,0,0,0,1,1,0,3,4
8233,75,1950,Master,Widow,64866.0,1,2014-01-26,9,556,1,0,0,CA,508,5,21,7,5,10,0,0,0,1,0,4,7,3,7,5
1515,50,1975,Master,Together,34176.0,1,2014-01-22,9,28,0,0,0,CA,11,2,7,4,2,2,0,0,0,0,0,1,1,0,3,3
10855,57,1968,Master,Single,50014.0,1,2014-01-22,9,396,0,0,0,SP,234,14,77,19,10,42,0,0,0,0,0,2,4,1,8,5
10909,77,1948,Graduation,Married,92344.0,0,2014-01-15,9,1899,2,0,0,AUS,992,24,694,51,19,119,0,0,1,0,1,0,5,10,5,1
3376,55,1970,Master,Divorced,55282.0,1,2013-12-13,9,235,0,0,0,SP,125,6,73,8,4,19,0,0,0,0,0,1,3,1,6,4
10232,62,1963,PhD,Divorced,48799.0,1,2013-11-05,9,331,0,0,0,SP,174,18,81,28,6,24,0,0,0,0,0,3,3,2,7,3
5547,43,1982,PhD,Married,84169.0,0,2013-08-07,9,1919,2,1,0,SP,1478,19,403,0,19,0,0,0,0,1,1,1,7,6,6,3
8362,43,1982,PhD,Married,84169.0,0,2013-08-07,9,1919,2,1,0,SA,1478,19,403,0,19,0,0,0,0,1,1,1,7,6,6,3
3524,54,1971,Master,Single,39763.0,1,2013-08-04,9,167,0,1,0,SP,80,1,60,4,6,16,0,0,0,0,0,2,5,1,2,9
10095,50,1975,PhD,Divorced,74165.0,0,2013-05-01,9,1293,0,0,0,CA,1001,12,240,16,12,12,0,0,0,0,0,1,5,4,10,2
8897,60,1965,Graduation,Single,42720.0,2,2013-04-24,9,654,0,1,0,GER,392,5,91,28,26,112,0,0,0,0,0,8,7,3,7,8
466,81,1944,Graduation,Married,65275.0,0,2013-04-03,9,746,0,0,0,SP,388,14,218,91,14,21,0,0,0,0,0,1,4,3,13,2
11025,64,1961,Graduation,Married,36443.0,2,2013-02-03,9,138,0,0,0,SP,65,0,46,4,3,20,0,0,0,0,0,4,3,1,3,8
2387,73,1952,Master,Together,43776.0,2,2013-02-03,9,275,0,1,0,SA,177,2,71,3,2,20,0,0,0,0,0,6,5,2,4,8
1618,60,1965,Graduation,Together,56046.0,0,2013-01-02,9,692,1,1,0,GER,577,0,64,0,0,51,0,0,1,0,0,2,10,1,8,8
25,67,1958,Graduation,Married,65148.0,1,2012-11-16,9,1115,0,0,0,CA,460,35,422,33,12,153,0,0,0,0,0,2,6,6,7,4
3277,70,1955,Graduation,Divorced,49431.0,1,2012-08-03,9,365,0,0,0,SP,219,3,100,26,0,17,0,0,0,0,0,2,7,1,5,8
8566,64,1961,PhD,Together,32583.0,2,2014-06-15,10,9,0,0,0,SP,5,0,3,0,0,1,0,0,0,0,0,1,1,0,2,7
2634,46,1979,Master,Single,16653.0,1,2014-04-18,10,69,0,1,0,SP,5,7,31,15,4,7,0,0,0,0,0,3,2,1,3,6
8036,54,1971,2n Cycle,Together,26850.0,2,2014-04-18,10,63,0,0,0,SP,31,1,13,7,2,9,0,0,0,0,0,4,2,1,4,4
8159,57,1968,Graduation,Married,51287.0,2,2014-04-01,10,182,0,0,0,SP,117,0,22,13,0,30,0,0,0,0,0,3,4,1,3,7
7628,52,1973,2n Cycle,Married,43050.0,1,2014-03-18,10,76,0,0,0,SP,30,5,24,6,3,8,0,0,0,0,0,2,2,0,4,5
9597,56,1969,Graduation,Married,73448.0,0,2014-02-10,10,725,0,0,0,CA,236,106,189,23,41,130,0,0,0,0,0,1,7,2,9,4
1384,33,1992,Basic,Married,17256.0,1,2013-11-23,10,62,1,0,0,US,6,4,14,8,8,22,0,0,1,0,0,2,2,1,2,8
10150,64,1961,Graduation,Single,86429.0,0,2013-11-21,10,1449,1,1,0,SA,464,28,873,29,18,37,1,0,0,0,0,0,7,4,7,2
3885,42,1983,PhD,Married,33569.0,1,2013-10-16,10,63,1,1,0,SP,16,2,18,3,0,24,0,0,1,0,0,1,1,1,2,8
11003,45,1980,2n Cycle,Together,25130.0,1,2013-10-02,10,50,0,0,0,CA,2,5,7,0,18,18,0,0,0,0,0,2,2,0,3,7
8026,73,1952,Graduation,Married,62998.0,1,2013-09-30,10,463,0,0,0,CA,120,58,73,65,89,58,0,0,0,0,0,5,5,4,5,5
577,49,1976,2n Cycle,Together,26907.0,2,2013-08-20,10,22,0,0,0,SP,9,1,7,0,3,2,0,0,0,0,0,2,1,0,3,7
8702,49,1976,2n Cycle,Together,26907.0,2,2013-08-20,10,22,0,0,0,AUS,9,1,7,0,3,2,0,0,0,0,0,2,1,0,3,7
5429,77,1948,PhD,Married,45579.0,1,2013-08-20,10,183,0,0,0,SP,145,1,33,2,1,1,0,0,0,0,0,1,4,1,4,6
977,68,1957,Graduation,Together,47320.0,1,2013-08-01,10,414,0,0,0,CA,200,19,111,50,15,19,0,0,0,0,0,6,5,1,8,6
2793,49,1976,PhD,Divorced,70179.0,1,2013-07-21,10,1034,0,0,0,SA,532,88,168,69,44,133,0,0,0,0,0,3,7,3,13,5
1071,49,1976,PhD,Divorced,70179.0,1,2013-07-21,10,1034,0,0,0,US,532,88,168,69,44,133,0,0,0,0,0,3,7,3,13,5
5074,39,1986,Master,Married,28072.0,1,2013-07-08,10,47,0,0,0,CA,30,0,10,2,0,5,0,0,0,0,0,1,1,0,3,7
2632,71,1954,Graduation,Married,50501.0,2,2013-06-18,10,500,1,1,0,IND,297,0,38,13,0,152,0,0,1,0,0,7,5,4,4,6
6404,56,1969,Graduation,Together,58917.0,3,2013-03-24,10,282,0,0,0,SA,151,7,89,0,7,28,0,0,0,0,0,5,4,1,6,5
10240,76,1949,Graduation,Together,69372.0,0,2013-02-19,10,1381,2,1,0,CA,997,26,269,34,13,42,0,0,0,1,1,1,10,4,6,4
2521,54,1971,Master,Married,35178.0,1,2013-01-10,10,59,1,1,0,SP,23,1,13,2,2,18,0,0,1,0,0,1,1,1,2,7
4301,54,1971,Master,Married,35178.0,1,2013-01-10,10,59,1,1,0,AUS,23,1,13,2,2,18,0,0,1,0,0,1,1,1,2,7
7381,57,1968,Graduation,Divorced,75693.0,0,2012-12-06,10,1442,3,1,0,SP,797,153,293,72,97,30,1,0,0,1,1,1,11,4,6,4
2407,43,1982,Graduation,Married,69109.0,0,2012-11-09,10,1555,1,1,0,US,823,25,459,124,29,95,0,0,0,0,1,1,6,6,7,4
9064,43,1982,Graduation,Married,69109.0,0,2012-11-09,10,1555,1,1,0,SP,823,25,459,124,29,95,0,0,0,0,1,1,6,6,7,4
5067,31,1994,Graduation,Together,80134.0,0,2014-02-14,11,1378,4,0,0,SP,966,26,282,52,26,26,1,1,0,1,1,1,2,7,11,5
10281,55,1970,Graduation,Divorced,64713.0,1,2014-02-07,11,602,0,1,0,AUS,180,60,241,13,54,54,0,0,0,0,0,2,5,5,7,4
11191,39,1986,Graduation,Divorced,41411.0,0,2013-12-07,11,139,0,0,0,SP,37,32,38,11,3,18,0,0,0,0,0,1,2,1,4,6
1994,42,1983,Graduation,Married,,1,2013-11-15,11,19,0,0,0,US,5,5,6,0,2,1,0,0,0,0,0,1,1,0,2,7
2552,70,1955,PhD,Single,55521.0,3,2013-10-22,11,446,1,1,0,SP,416,0,26,0,0,4,0,0,0,1,0,9,6,3,6,7
6720,57,1968,Master,Together,43795.0,1,2013-10-16,11,492,1,1,0,SP,314,11,53,4,3,107,0,0,0,1,0,3,7,3,4,7
4557,55,1970,Graduation,Together,22070.0,1,2013-10-04,11,67,0,0,0,SA,10,7,19,8,2,21,0,0,0,0,0,2,2,2,2,6
1183,76,1949,Master,Married,36408.0,2,2013-09-21,11,22,0,0,0,GER,9,1,4,3,2,3,0,0,0,0,0,1,1,0,2,6
4186,75,1950,Graduation,Together,34026.0,2,2013-08-05,11,76,0,0,0,CA,18,6,15,12,8,17,0,0,0,0,0,3,2,1,3,5
1419,75,1950,Graduation,Together,34026.0,2,2013-08-05,11,76,0,0,0,SP,18,6,15,12,8,17,0,0,0,0,0,3,2,1,3,5
967,49,1976,Graduation,Married,46049.0,2,2013-07-21,11,515,0,1,0,SP,342,9,112,19,14,19,0,0,0,0,0,10,5,2,9,7
1048,53,1972,Master,Married,35641.0,1,2013-07-14,11,178,0,1,0,SA,63,3,67,8,9,28,0,0,0,0,0,2,3,1,4,7
9262,41,1984,2n Cycle,Together,32414.0,0,2013-07-04,11,52,1,0,0,SA,20,6,5,0,9,12,0,0,1,0,0,1,1,0,3,7
3427,70,1955,PhD,Married,59821.0,1,2013-04-12,11,734,0,0,0,SA,629,0,70,0,0,35,0,0,0,0,0,6,11,2,7,8
5892,45,1980,Graduation,Married,34968.0,1,2013-04-10,11,221,0,0,0,SA,158,6,45,8,2,2,0,0,0,0,0,7,3,2,5,7
8911,58,1967,PhD,Married,56320.0,1,2013-04-08,11,702,0,0,0,SP,201,53,172,116,77,83,0,0,0,0,0,3,5,4,9,4
6606,56,1969,Master,Married,70091.0,1,2013-03-31,11,1161,1,0,0,SP,964,34,137,15,0,11,0,0,0,1,0,2,5,2,10,8
2677,69,1956,Graduation,Together,46097.0,1,2013-03-31,11,241,0,0,0,SA,72,24,68,65,4,8,0,0,0,0,0,5,3,1,6,4
252,62,1963,PhD,Divorced,41003.0,0,2013-03-17,11,601,0,0,0,SA,123,133,142,71,44,88,0,0,0,0,0,1,6,2,8,6
9860,66,1959,Graduation,Together,44911.0,1,2013-03-15,11,215,0,0,0,SP,159,0,22,2,1,31,0,0,0,0,0,3,4,1,4,7
1388,50,1975,Graduation,Single,33249.0,1,2013-02-20,11,112,0,0,0,AUS,6,10,21,19,14,42,0,0,0,0,0,2,2,1,3,6
979,50,1975,Graduation,Single,33249.0,1,2013-02-20,11,112,0,0,0,SP,6,10,21,19,14,42,0,0,0,0,0,2,2,1,3,6
7494,75,1950,PhD,Divorced,42873.0,2,2013-01-21,11,269,0,0,0,CA,209,0,40,3,2,15,0,0,0,0,0,4,6,1,4,8
10490,56,1969,PhD,Married,51039.0,2,2012-12-10,11,417,0,0,0,AUS,100,64,79,65,0,109,0,0,0,0,0,2,6,2,4,7
3403,67,1958,PhD,Together,78952.0,1,2012-09-24,11,2092,0,0,0,SP,1170,19,594,99,76,134,0,0,0,0,0,2,2,5,12,6
2715,59,1966,Master,Divorced,29435.0,2,2012-08-06,11,180,0,1,0,CA,70,3,37,4,2,64,0,0,0,0,0,4,3,2,2,9
4828,71,1954,Graduation,Divorced,79865.0,1,2014-06-18,12,792,0,0,0,SA,71,99,278,185,121,38,0,0,0,0,0,1,5,10,5,1
92,37,1988,Graduation,Alone,34176.0,1,2014-05-12,12,89,0,0,0,CA,5,7,24,19,14,20,0,0,0,0,0,4,3,0,4,6
3312,37,1988,Graduation,Single,34176.0,1,2014-05-12,12,89,0,0,0,IND,5,7,24,19,14,20,0,0,0,0,0,4,3,0,4,6
11176,55,1970,PhD,Together,65968.0,1,2014-05-12,12,495,0,0,0,CA,376,9,83,19,4,4,0,0,0,0,0,2,5,4,7,3
1446,69,1956,Master,Single,86424.0,0,2014-04-05,12,1226,0,0,0,SA,387,68,569,89,45,68,0,0,0,0,0,1,6,9,12,1
9699,59,1966,Graduation,Divorced,67272.0,1,2013-12-21,12,733,0,0,0,SP,357,35,271,28,28,14,0,0,0,0,0,3,6,2,12,5
9790,68,1957,Graduation,Single,78499.0,0,2013-11-23,12,1334,1,1,0,CA,912,72,170,47,36,97,0,0,0,0,1,1,11,3,4,4
2324,53,1972,Graduation,Together,77044.0,1,2013-10-27,12,1065,1,0,0,SP,625,38,242,50,34,76,0,0,1,0,0,2,7,11,11,4
5080,32,1993,Graduation,Single,70515.0,0,2013-10-21,12,1258,0,1,0,ME,420,0,452,182,64,140,0,0,0,0,0,1,6,6,4,2
4992,50,1975,Master,Together,17459.0,1,2013-09-19,12,69,0,1,0,SP,6,4,16,3,10,30,0,0,0,0,0,3,3,1,2,7
7849,55,1970,PhD,Married,80336.0,0,2013-09-09,12,1052,0,0,0,SP,209,19,456,160,142,66,0,0,0,0,0,1,2,9,13,1
4808,69,1956,Graduation,Married,15759.0,0,2013-09-05,12,17,0,0,0,SP,1,2,5,6,0,3,0,0,0,0,0,1,1,0,2,7
10401,49,1976,2n Cycle,Together,26326.0,0,2013-09-04,12,18,0,0,1,GER,1,0,5,0,3,9,0,0,0,0,0,1,0,0,3,3
7793,49,1976,Graduation,Together,62061.0,1,2013-08-31,12,800,1,0,0,SP,641,7,84,0,30,38,0,0,0,1,0,3,10,4,7,6
9303,49,1976,Graduation,Married,5305.0,1,2013-07-30,12,32,0,0,0,IND,12,4,7,1,3,5,0,0,0,0,0,0,1,0,0,13
6853,43,1982,Master,Single,75777.0,0,2013-07-04,12,1438,2,1,0,AUS,712,26,538,69,13,80,0,0,0,1,1,1,3,6,11,1
7366,43,1982,Master,Single,75777.0,0,2013-07-04,12,1438,2,1,0,IND,712,26,538,69,13,80,0,0,0,1,1,1,3,6,11,1
9780,54,1971,Master,Together,71499.0,1,2013-06-25,12,795,0,0,0,SP,465,25,132,136,0,37,0,0,0,0,0,2,8,3,13,4
7573,47,1978,PhD,Single,31626.0,1,2013-05-10,12,86,1,1,0,GER,39,1,9,2,1,34,0,0,1,0,0,1,2,1,2,7
1379,33,1992,Master,Together,42670.0,0,2013-04-27,12,241,0,0,0,SA,154,2,46,20,4,15,0,0,0,0,0,1,4,2,4,4
8923,52,1973,Graduation,Single,83917.0,0,2013-04-18,12,1587,0,1,0,SP,514,22,732,42,198,79,0,0,0,0,0,1,6,7,7,3
3547,56,1969,Master,Together,41021.0,1,2012-12-30,12,64,0,1,0,SA,14,7,9,6,16,12,0,0,0,0,0,2,2,0,3,6
8707,69,1956,Graduation,Married,79456.0,0,2012-08-22,12,1401,0,1,0,SP,565,42,548,64,83,99,0,0,0,0,0,1,5,6,4,3
1891,45,1980,Master,Divorced,78789.0,0,2012-08-08,12,1754,0,1,0,SP,667,50,850,21,83,83,0,0,0,0,0,1,4,6,5,2
6271,73,1952,PhD,Married,50870.0,1,2014-06-19,13,63,0,0,0,SP,53,0,8,0,0,2,0,0,0,0,0,1,2,0,3,5
9635,42,1983,Master,Married,35876.0,0,2014-04-20,13,129,0,0,0,SP,66,2,40,4,3,14,0,0,0,0,0,1,3,1,3,6
9727,68,1957,Graduation,Married,23539.0,0,2014-02-28,13,81,0,0,0,CA,4,24,11,16,1,25,0,0,0,0,0,1,2,0,4,6
6205,58,1967,Master,Single,32557.0,1,2014-02-24,13,80,0,1,0,CA,34,3,29,0,4,10,0,0,0,0,0,3,2,1,3,5
10681,55,1970,2n Cycle,Married,62466.0,1,2014-01-15,13,889,0,0,0,SP,129,129,259,168,121,83,0,0,0,0,0,5,6,3,12,4
5156,55,1970,2n Cycle,Married,62466.0,1,2014-01-15,13,889,0,0,0,SP,129,129,259,168,121,83,0,0,0,0,0,5,6,3,12,4
3050,59,1966,Graduation,Married,54198.0,2,2013-12-17,13,235,0,0,0,SP,185,0,28,3,2,17,0,0,0,0,0,6,3,1,6,4
8164,47,1978,PhD,Married,82170.0,0,2013-11-25,13,1908,0,0,0,SA,1023,93,651,49,55,37,0,0,0,0,0,1,5,6,7,2
5626,61,1964,PhD,Single,61798.0,0,2013-11-23,13,463,0,0,0,SP,338,4,89,11,8,13,0,0,0,0,0,1,4,2,9,4
7600,33,1992,Basic,Single,15253.0,1,2013-10-28,13,29,0,0,0,CA,1,3,3,8,1,13,0,0,0,0,0,2,1,0,3,7
6406,37,1988,Master,Married,78285.0,0,2013-10-28,13,1427,0,0,0,GER,647,107,391,175,67,40,0,0,0,0,0,1,6,4,10,3
7002,70,1955,Graduation,Single,62535.0,1,2013-10-03,13,398,0,0,0,SP,163,48,90,0,45,52,0,0,0,0,0,1,3,2,8,3
8234,52,1973,Basic,Together,27190.0,1,2013-08-15,13,18,1,1,0,SP,1,6,7,0,1,3,0,0,1,0,0,1,1,0,2,8
6116,57,1968,2n Cycle,Married,48985.0,1,2013-07-05,13,75,0,0,0,SP,19,13,18,10,7,8,0,0,0,0,0,1,1,1,3,3
291,55,1970,Graduation,Married,72940.0,0,2013-06-19,13,981,0,0,0,SA,182,74,298,162,149,116,0,0,0,0,0,1,3,3,6,1
8779,40,1985,2n Cycle,Married,36145.0,1,2013-06-16,13,172,1,1,0,US,56,4,76,17,1,18,0,0,1,0,0,4,4,1,3,9
4931,48,1977,Graduation,Together,157146.0,0,2013-04-29,13,1730,0,0,0,SA,1,0,1725,2,1,1,0,0,0,0,0,0,0,28,0,1
1650,65,1960,Master,Married,81843.0,0,2013-04-22,13,1643,0,0,0,SP,779,86,537,34,69,138,0,0,0,0,0,1,5,9,12,3
9701,37,1988,Graduation,Together,41883.0,1,2013-03-19,13,312,0,0,0,CA,32,34,41,73,16,116,0,0,0,0,0,3,4,2,3,7
6431,61,1964,PhD,Married,45759.0,2,2013-02-23,13,68,0,0,0,IND,42,1,18,3,0,4,0,0,0,0,0,2,2,0,3,7
10789,61,1964,PhD,Married,45759.0,2,2013-02-23,13,68,0,0,0,SP,42,1,18,3,0,4,0,0,0,0,0,2,2,0,3,7
5302,39,1986,Graduation,Together,78394.0,0,2013-02-15,13,1428,0,1,0,SP,298,27,697,216,24,166,0,0,0,0,0,1,4,6,5,2
4459,36,1989,Graduation,Single,30279.0,1,2012-12-30,13,37,0,0,0,SP,10,4,14,4,4,1,0,0,0,0,0,1,1,0,3,8
10642,36,1989,Graduation,Single,30279.0,1,2012-12-30,13,37,0,0,0,SP,10,4,14,4,4,1,0,0,0,0,0,1,1,0,3,8
9213,55,1970,Graduation,Widow,31880.0,1,2012-10-31,13,15,0,0,0,SP,4,1,5,2,0,3,0,0,0,0,0,1,1,0,2,8
3678,52,1973,Graduation,Widow,60208.0,2,2012-10-07,13,656,1,1,0,SP,488,23,71,15,0,59,0,0,0,1,0,11,8,3,7,7
3698,42,1983,Graduation,Together,78687.0,0,2012-08-09,13,2130,1,1,0,SP,817,185,687,145,55,241,0,0,0,0,1,1,4,6,8,2
5929,52,1973,PhD,Married,37401.0,1,2014-05-06,14,48,0,0,0,SP,19,3,19,3,1,3,0,0,0,0,0,2,2,0,3,7
10795,52,1973,PhD,Married,37401.0,1,2014-05-06,14,48,0,0,0,IND,19,3,19,3,1,3,0,0,0,0,0,2,2,0,3,7
4390,71,1954,Graduation,Together,75315.0,1,2014-04-15,14,841,0,0,0,SA,459,15,171,142,23,31,0,0,0,0,0,2,5,4,12,2
9362,60,1965,Graduation,Single,69263.0,1,2014-03-05,14,568,1,0,0,CA,492,5,32,13,5,21,0,0,0,1,0,1,9,1,7,6
1577,79,1946,Graduation,Married,78569.0,0,2014-02-19,14,1736,1,1,0,SP,558,79,622,207,175,95,0,0,0,0,1,1,4,6,4,1
4609,59,1966,PhD,Married,57705.0,1,2014-01-11,14,486,0,0,0,SP,383,0,53,6,4,40,0,0,0,0,0,3,8,1,6,6
7143,70,1955,2n Cycle,Together,74805.0,1,2013-11-06,14,820,0,0,0,SP,209,162,209,41,162,37,0,0,0,0,0,5,4,7,10,2
1729,64,1961,PhD,Together,66426.0,1,2013-10-02,14,1377,0,0,0,SP,1043,24,97,32,24,157,0,0,0,0,0,2,3,5,10,6
10664,76,1949,Master,Widow,51529.0,1,2013-09-07,14,467,0,0,0,SP,400,4,35,6,0,22,0,0,0,0,0,2,9,1,5,8
5029,79,1946,Graduation,Married,18100.0,0,2013-08-06,14,14,0,0,0,SP,3,1,2,4,3,1,0,0,0,0,0,1,0,0,3,5
10507,48,1977,2n Cycle,Divorced,59601.0,1,2013-07-25,14,797,1,0,0,US,691,7,69,0,7,23,0,0,0,1,0,4,2,2,7,8
3865,48,1977,2n Cycle,Together,20981.0,0,2013-04-30,14,73,0,1,0,CA,2,12,10,6,13,30,0,0,0,0,0,1,3,1,2,8
6982,49,1976,Graduation,Married,74068.0,0,2013-03-19,14,1581,0,0,0,IND,783,30,537,140,76,15,0,0,0,0,0,1,4,10,9,2
7042,42,1983,Graduation,Married,36790.0,0,2013-03-01,14,66,0,1,0,SP,3,3,14,15,21,10,0,0,0,0,0,1,2,1,2,9
9668,54,1971,Graduation,Married,18793.0,1,2013-01-12,14,77,0,0,0,SA,4,16,20,0,17,20,0,0,0,0,0,3,2,0,4,8
6878,71,1954,Graduation,Widow,27421.0,0,2012-12-12,14,324,0,0,0,SP,43,12,96,78,40,55,0,0,0,0,0,3,4,1,6,7
4099,53,1972,Graduation,Married,30675.0,1,2012-11-12,14,62,0,0,0,SP,10,2,16,11,2,21,0,0,0,0,0,1,1,0,3,8
5031,51,1974,Graduation,Together,83145.0,0,2012-09-22,14,1833,1,1,0,SP,777,35,731,39,137,114,0,0,0,0,1,1,5,9,11,2
1970,57,1968,Master,Together,34053.0,1,2012-09-10,14,103,0,0,0,SP,63,0,21,7,0,12,0,0,0,0,0,1,3,0,3,8
5726,42,1983,Master,Single,31788.0,1,2014-03-20,15,60,0,0,1,SA,16,7,23,0,8,6,0,0,0,0,0,3,3,0,4,5
5231,51,1974,2n Cycle,Married,45894.0,2,2014-02-27,15,51,0,0,0,SP,27,2,7,0,2,13,0,0,0,0,0,1,1,0,3,5
1307,47,1978,Graduation,Divorced,41986.0,1,2014-02-09,15,63,0,0,0,SP,27,5,8,8,3,12,0,0,0,0,0,3,3,0,4,4
10609,63,1962,PhD,Married,42769.0,1,2013-10-12,15,88,0,0,0,CA,71,0,13,3,1,0,0,0,0,0,0,2,1,1,4,4
5782,43,1982,2n Cycle,Together,58582.0,1,2013-09-28,15,763,1,0,0,SP,402,35,106,101,77,42,0,0,0,1,0,2,9,2,9,5
7533,61,1964,Graduation,Married,49096.0,2,2013-09-24,15,187,0,0,0,CA,144,1,32,2,1,7,0,0,0,0,0,4,4,1,4,7
9493,45,1980,PhD,Single,76412.0,0,2013-05-05,15,1808,2,1,0,CA,840,53,804,23,71,17,1,0,0,0,1,1,5,4,8,3
2253,35,1990,Graduation,Married,18929.0,0,2013-02-16,15,85,0,0,0,SP,32,0,8,23,4,18,0,0,0,0,0,1,1,0,4,6
